/scatter
66.915016 	221911
98.423683 	221912
13.283593 	221914
21.709808 	221914
35.975609 	221915
40.091015 	221915
52.955769 	221917
57.852139 	221917
58.627609 	221917
72.216316 	221917
66.102295 	221919
41.600555 	221922
45.914333 	221922
13.283593 	221923
21.709808 	221923
35.975609 	221924
40.091015 	221924
20.826891 	221925
98.423683 	221926
41.600555 	221927
45.914333 	221927
52.955769 	221928
57.852139 	221928
58.627609 	221928
72.216316 	221928
20.826891 	221929
52.955769 	221930
57.852139 	221930
58.627609 	221930
72.216316 	221930
66.915016 	221931
20.826891 	221932
13.283593 	221933
21.709808 	221933
35.975609 	221934
40.091015 	221934
20.826891 	221935
52.955769 	221936
57.852139 	221936
58.627609 	221936
72.216316 	221936
35.975609 	221938
40.091015 	221938
13.283593 	221940
21.709808 	221940
98.423683 	221941
66.915016 	221943
66.915016 	221946
52.955769 	221947
57.852139 	221947
58.627609 	221947
72.216316 	221947
66.915016 	221949
98.423683 	221951
52.955769 	221953
57.852139 	221953
58.627609 	221953
72.216316 	221953
13.283593 	221954
21.709808 	221954
20.826891 	221955
13.283593 	221956
21.709808 	221956
20.826891 	221957
20.826891 	221959
52.955769 	221960
57.852139 	221960
58.627609 	221960
72.216316 	221960
52.955769 	221961
57.852139 	221961
58.627609 	221961
72.216316 	221961
35.975609 	221962
40.091015 	221962
66.915016 	221963
66.915016 	221964
98.423683 	221965
13.283593 	221966
21.709808 	221966
35.975609 	221967
40.091015 	221967
13.283593 	221968
21.709808 	221968
20.826891 	221969
66.915016 	221970
20.826891 	221971
21.759163 	221975
21.759163 	221979
21.759163 	221982
21.759163 	221984
21.759163 	221991
21.759163 	221992
21.759163 	221993
21.759163 	221994
21.759163 	221999
21.759163 	222006
21.759163 	222007
21.759163 	222008
21.759163 	222009
21.759163 	222015
21.759163 	222024
21.759163 	222026
21.759163 	222027
21.759163 	222032
21.759163 	222035
21.759163 	222037
21.759163 	222038
21.759163 	222043
21.759163 	222047
96.937378 	222049
21.759163 	222053
21.759163 	222055
21.759163 	222056
34.513199 	222061
79.318779 	222061
34.513199 	222068
79.318779 	222068
96.937378 	222070
21.759163 	222072
96.937378 	222073
21.759163 	222074
21.759163 	222076
21.759163 	222077
96.937378 	222078
34.513199 	222088
79.318779 	222088
21.759163 	222089
34.513199 	222092
79.318779 	222092
21.759163 	222104
96.937378 	222107
96.937378 	222108
21.759163 	222109
96.937378 	222110
34.513199 	222112
79.318779 	222112
34.513199 	222113
79.318779 	222113
21.759163 	222119
96.937378 	222121
21.759163 	222122
21.759163 	222123
96.937378 	222131
34.513199 	222135
79.318779 	222135
21.759163 	222137
34.513199 	222138
79.318779 	222138
96.937378 	222143
96.937378 	222149
21.759163 	222156
34.513199 	222157
79.318779 	222157
21.759163 	222158
96.937378 	222163
34.513199 	222165
79.318779 	222165
96.937378 	222166
21.759163 	222167
34.513199 	222170
79.318779 	222170
21.759163 	222171
96.937378 	222177
21.759163 	222178
34.513199 	222181
79.318779 	222181
13.283593 	222185
21.709808 	222185
34.513199 	222186
79.318779 	222186
13.283593 	222187
21.709808 	222187
21.759163 	222188
52.955769 	222189
57.852139 	222189
58.627609 	222189
72.216316 	222189
96.937378 	222190
96.937378 	222192
13.283593 	222193
21.709808 	222193
13.283593 	222195
21.709808 	222195
52.955769 	222197
57.852139 	222197
58.627609 	222197
72.216316 	222197
34.513199 	222203
79.318779 	222203
96.937378 	222205
21.759163 	222206
96.937378 	222208
96.937378 	222214
34.513199 	222217
79.318779 	222217
52.955769 	222218
57.852139 	222218
58.627609 	222218
72.216316 	222218
13.283593 	222220
21.709808 	222220
21.759163 	222223
34.513199 	222226
79.318779 	222226
34.513199 	222230
79.318779 	222230
96.937378 	222233
96.937378 	222235
13.283593 	222237
21.709808 	222237
20.826891 	222238
13.283593 	222240
21.709808 	222240
34.513199 	222241
79.318779 	222241
96.937378 	222248
34.513199 	222254
79.318779 	222254
34.513199 	222257
79.318779 	222257
20.826891 	222260
96.937378 	222263
96.937378 	222266
34.513199 	222267
79.318779 	222267
52.955769 	222269
57.852139 	222269
58.627609 	222269
72.216316 	222269
20.826891 	222271
96.937378 	222272
96.937378 	222274
13.283593 	222275
21.709808 	222275
96.937378 	222281
62.152843 	222299
73.925232 	222299
80.385155 	222299
66.795692 	222305
62.152843 	222307
73.925232 	222307
80.385155 	222307
62.152843 	222309
73.925232 	222309
80.385155 	222309
62.152843 	222315
73.925232 	222315
80.385155 	222315
66.795692 	222317
66.795692 	222319
62.152843 	222321
73.925232 	222321
80.385155 	222321
62.152843 	222324
73.925232 	222324
80.385155 	222324
9.264129 	222325
9.264129 	222326
66.795692 	222327
62.152843 	222328
73.925232 	222328
80.385155 	222328
62.152843 	222329
73.925232 	222329
80.385155 	222329
62.152843 	222331
73.925232 	222331
80.385155 	222331
66.795692 	222334
66.795692 	222335
9.264129 	222338
66.795692 	222342
66.795692 	222343
9.264129 	222344
62.152843 	222346
73.925232 	222346
80.385155 	222346
9.264129 	222350
62.152843 	222351
73.925232 	222351
80.385155 	222351
62.152843 	222352
73.925232 	222352
80.385155 	222352
62.152843 	222353
73.925232 	222353
80.385155 	222353
9.264129 	222355
66.795692 	222356
9.264129 	222357
66.795692 	222360
66.795692 	222362
62.152843 	222364
73.925232 	222364
80.385155 	222364
66.795692 	222365
66.795692 	222366
9.264129 	222370
33.633896 	222371
41.357094 	222371
41.942070 	222371
25.908154 	222372
26.398830 	222372
45.411133 	222372
62.152843 	222373
73.925232 	222373
80.385155 	222373
62.152843 	222374
73.925232 	222374
80.385155 	222374
62.152843 	222376
73.925232 	222376
80.385155 	222376
33.633896 	222377
41.357094 	222377
41.942070 	222377
9.264129 	222380
9.264129 	222384
66.795692 	222385
66.795692 	222386
9.264129 	222388
62.152843 	222389
73.925232 	222389
80.385155 	222389
25.908154 	222394
26.398830 	222394
45.411133 	222394
66.795692 	222395
9.264129 	222396
33.633896 	222397
41.357094 	222397
41.942070 	222397
33.633896 	222399
41.357094 	222399
41.942070 	222399
25.908154 	222400
26.398830 	222400
45.411133 	222400
33.633896 	222401
41.357094 	222401
41.942070 	222401
9.264129 	222402
33.633896 	222403
41.357094 	222403
41.942070 	222403
66.795692 	222407
9.264129 	222409
33.633896 	222410
41.357094 	222410
41.942070 	222410
33.633896 	222414
41.357094 	222414
41.942070 	222414
9.264129 	222415
25.908154 	222419
26.398830 	222419
45.411133 	222419
66.795692 	222420
25.908154 	222421
26.398830 	222421
45.411133 	222421
66.795692 	222422
33.633896 	222423
41.357094 	222423
41.942070 	222423
33.633896 	222426
41.357094 	222426
41.942070 	222426
9.264129 	222429
33.633896 	222430
41.357094 	222430
41.942070 	222430
9.264129 	222432
33.633896 	222434
41.357094 	222434
41.942070 	222434
9.264129 	222435
25.908154 	222436
26.398830 	222436
45.411133 	222436
33.633896 	222437
41.357094 	222437
41.942070 	222437
33.633896 	222440
41.357094 	222440
41.942070 	222440
9.264129 	222441
21.759163 	222442
9.264129 	222444
66.795692 	222446
33.633896 	222447
41.357094 	222447
41.942070 	222447
9.264129 	222450
21.759163 	222451
33.633896 	222453
41.357094 	222453
41.942070 	222453
25.908154 	222454
26.398830 	222454
45.411133 	222454
9.264129 	222455
33.633896 	222457
41.357094 	222457
41.942070 	222457
33.633896 	222458
41.357094 	222458
41.942070 	222458
25.908154 	222459
26.398830 	222459
45.411133 	222459
9.264129 	222460
25.908154 	222461
26.398830 	222461
45.411133 	222461
9.264129 	222462
9.264129 	222464
33.633896 	222465
41.357094 	222465
41.942070 	222465
33.633896 	222467
41.357094 	222467
41.942070 	222467
25.908154 	222470
26.398830 	222470
45.411133 	222470
33.633896 	222473
41.357094 	222473
41.942070 	222473
9.264129 	222474
9.264129 	222477
41.600555 	222480
45.914333 	222480
21.759163 	222482
33.633896 	222483
41.357094 	222483
41.942070 	222483
33.633896 	222484
41.357094 	222484
41.942070 	222484
33.633896 	222485
41.357094 	222485
41.942070 	222485
21.759163 	222486
33.633896 	222489
41.357094 	222489
41.942070 	222489
9.264129 	222490
9.264129 	222491
25.908154 	222492
26.398830 	222492
45.411133 	222492
41.600555 	222493
45.914333 	222493
33.633896 	222494
41.357094 	222494
41.942070 	222494
21.759163 	222496
33.633896 	222498
41.357094 	222498
41.942070 	222498
9.264129 	222500
25.908154 	222503
26.398830 	222503
45.411133 	222503
9.264129 	222504
25.908154 	222506
26.398830 	222506
45.411133 	222506
25.908154 	222511
26.398830 	222511
45.411133 	222511
25.908154 	222512
26.398830 	222512
45.411133 	222512
33.633896 	222513
41.357094 	222513
41.942070 	222513
9.264129 	222515
25.908154 	222518
26.398830 	222518
45.411133 	222518
9.264129 	222521
9.264129 	222522
35.559784 	222524
21.759163 	222526
21.759163 	222527
33.633896 	222528
41.357094 	222528
41.942070 	222528
33.633896 	222530
41.357094 	222530
41.942070 	222530
33.633896 	222531
41.357094 	222531
41.942070 	222531
41.600555 	222532
45.914333 	222532
41.600555 	222533
45.914333 	222533
33.633896 	222534
41.357094 	222534
41.942070 	222534
33.633896 	222535
41.357094 	222535
41.942070 	222535
21.759163 	222536
9.264129 	222538
41.600555 	222539
45.914333 	222539
41.600555 	222540
45.914333 	222540
33.633896 	222541
41.357094 	222541
41.942070 	222541
33.633896 	222543
41.357094 	222543
41.942070 	222543
9.264129 	222544
33.633896 	222545
41.357094 	222545
41.942070 	222545
9.264129 	222546
25.908154 	222547
26.398830 	222547
45.411133 	222547
35.559784 	222548
33.633896 	222551
41.357094 	222551
41.942070 	222551
25.908154 	222552
26.398830 	222552
45.411133 	222552
33.633896 	222555
41.357094 	222555
41.942070 	222555
25.908154 	222557
26.398830 	222557
45.411133 	222557
25.908154 	222558
26.398830 	222558
45.411133 	222558
33.633896 	222559
41.357094 	222559
41.942070 	222559
35.559784 	222560
33.633896 	222561
41.357094 	222561
41.942070 	222561
9.264129 	222563
9.264129 	222567
9.264129 	222568
33.633896 	222570
41.357094 	222570
41.942070 	222570
33.633896 	222572
41.357094 	222572
41.942070 	222572
25.908154 	222573
26.398830 	222573
45.411133 	222573
33.633896 	222574
41.357094 	222574
41.942070 	222574
9.264129 	222575
35.559784 	222576
9.264129 	222577
96.937378 	222578
33.633896 	222579
41.357094 	222579
41.942070 	222579
33.633896 	222582
41.357094 	222582
41.942070 	222582
9.264129 	222583
33.633896 	222584
41.357094 	222584
41.942070 	222584
35.559784 	222585
33.633896 	222586
41.357094 	222586
41.942070 	222586
9.264129 	222587
9.264129 	222588
35.559784 	222589
33.633896 	222590
41.357094 	222590
41.942070 	222590
84.077209 	220424
84.450264 	220424
84.077209 	220427
84.450264 	220427
21.759163 	220428
21.759163 	220429
84.077209 	220433
84.450264 	220433
84.077209 	220434
84.450264 	220434
21.759163 	220438
21.759163 	220439
84.077209 	220440
84.450264 	220440
21.759163 	220444
84.077209 	220445
84.450264 	220445
84.077209 	220448
84.450264 	220448
84.077209 	220449
84.450264 	220449
84.077209 	220452
84.450264 	220452
84.077209 	220453
84.450264 	220453
21.759163 	220454
21.759163 	220456
21.759163 	220458
21.759163 	220462
21.759163 	220463
84.077209 	220464
84.450264 	220464
84.077209 	220468
84.450264 	220468
84.077209 	220470
84.450264 	220470
21.759163 	220473
84.077209 	220474
84.450264 	220474
21.759163 	220475
84.077209 	220476
84.450264 	220476
21.759163 	220477
21.759163 	220484
84.077209 	220489
84.450264 	220489
84.077209 	220491
84.450264 	220491
21.759163 	220494
21.759163 	220497
21.759163 	220498
21.759163 	220500
21.759163 	220501
84.077209 	220503
84.450264 	220503
21.759163 	220507
21.759163 	220512
21.759163 	220516
21.759163 	220521
21.759163 	220522
84.077209 	220530
84.450264 	220530
21.759163 	220532
84.077209 	220533
84.450264 	220533
21.759163 	220537
84.077209 	220539
84.450264 	220539
62.323071 	220543
77.986702 	220543
79.755905 	220543
21.759163 	220544
84.077209 	220547
84.450264 	220547
84.077209 	220551
84.450264 	220551
21.759163 	220553
21.759163 	220560
84.077209 	220566
84.450264 	220566
21.759163 	220569
21.759163 	220570
84.077209 	220571
84.450264 	220571
62.323071 	220572
77.986702 	220572
79.755905 	220572
21.759163 	220575
84.077209 	220577
84.450264 	220577
62.323071 	220583
77.986702 	220583
79.755905 	220583
21.759163 	220585
62.323071 	220588
77.986702 	220588
79.755905 	220588
84.077209 	220592
84.450264 	220592
84.077209 	220596
84.450264 	220596
62.323071 	220600
77.986702 	220600
79.755905 	220600
21.759163 	220604
21.759163 	220605
33.633896 	220606
41.357094 	220606
41.942070 	220606
33.633896 	220610
41.357094 	220610
41.942070 	220610
62.323071 	220611
77.986702 	220611
79.755905 	220611
21.759163 	220614
21.759163 	220616
33.633896 	220617
41.357094 	220617
41.942070 	220617
62.323071 	220623
77.986702 	220623
79.755905 	220623
21.759163 	220624
84.077209 	220627
84.450264 	220627
62.323071 	220628
77.986702 	220628
79.755905 	220628
