/scatter
3732.700	6501
6156.600	6501
11208.700	6501
12232.200	6501
16827.500	6501
18714.200	6501
19348.500	6501
20359.800	6501
26465.000	6501
31408.800	6501
9116.100	52701
13843.000	52701
21041.300	52701
21849.200	52701
22529.800	52701
22604.800	52701
27332.300	52701
27498.000	52701
36969.400	52701
39972.700	52701
645.200	56601
7634.700	56601
8311.200	56601
12148.400	56601
12757.200	56601
22338.900	56601
26122.600	56601
27093.800	56601
28943.400	56601
31229.800	56601
4581.000	359101
5346.700	359101
5396.100	359101
7023.600	359101
7932.800	359101
23408.400	359101
27289.400	359101
27897.200	359101
28642.600	359101
29138.100	359101
1951.600	390701
2744.000	390701
5307.000	390701
6802.500	390701
8064.200	390701
11616.300	390701
13573.900	390701
14762.400	390701
19172.100	390701
25594.600	390701
2847.100	429301
5404.600	429301
5999.800	429301
9019.500	429301
21922.700	429301
39250.200	429301
40699.700	429301
43191.300	429301
47705.300	429301
52679.700	429301
4766.900	433801
11651.000	433801
20667.900	433801
22091.500	433801
22781.300	433801
23263.000	433801
24827.400	433801
27095.900	433801
35623.600	433801
36201.200	433801
2796.500	484601
10942.200	484601
11827.800	484601
23432.800	484601
27357.400	484601
30537.200	484601
33775.700	484601
41913.800	484601
49034.800	484601
50596.800	484601
4549.100	511001
18827.900	511001
21596.500	511001
22955.700	511001
35066.500	511001
35717.100	511001
41463.800	511001
42615.700	511001
51316.400	511001
56326.600	511001
409.000	632401
2785.900	632401
3122.100	632401
11745.400	632401
17883.500	632401
19178.300	632401
24897.400	632401
31550.700	632401
41705.200	632401
52763.400	632401
626.900	664601
14572.400	664601
14847.500	664601
22086.200	664601
24163.000	664601
26752.500	664601
27089.300	664601
27647.500	664601
30028.000	664601
30684.300	664601
3700.900	726002
3828.800	726002
8117.600	726002
8334.600	726002
8491.200	726002
8930.000	726002
12253.600	726002
17619.700	726002
19318.400	726002
29120.600	726002
5510.000	728202
6275.900	728202
9997.900	728202
19141.500	728202
20810.800	728202
25877.200	728202
30972.100	728202
31448.300	728202
40055.600	728202
40567.400	728202
4773.000	781602
7218.800	781602
12704.800	781602
14907.000	781602
17326.300	781602
20180.600	781602
24312.800	781602
25354.900	781602
26507.100	781602
33770.100	781602
5515.300	825202
7636.900	825202
9522.000	825202
26129.700	825202
27253.500	825202
27734.500	825202
69800.300	825202
76846.700	825202
80365.200	825202
81269.700	825202
1627.100	852702
10170.300	852702
21206.000	852702
23587.000	852702
26291.600	852702
34860.500	852702
45323.500	852702
54190.400	852702
57380.000	852702
58519.800	852702
6065.500	889702
11160.200	889702
14435.600	889702
23845.300	889702
27968.600	889702
28520.000	889702
31251.000	889702
34380.300	889702
34819.400	889702
35360.900	889702
6282.300	926702
10538.700	926702
11510.400	926702
12862.800	926702
15322.200	926702
18563.000	926702
19103.900	926702
27046.300	926702
31437.600	926702
31763.600	926702
2886.400	1050902
