1
31346
28184 3391.63 0
30744 3379.1 0
25 4136.46 0
2585 2800.42 0
5145 2361.76 0
7705 2637.09 0
10265 2198.23 0
12825 5105.99 0
15385 5458.66 0
17945 5157.4 0
20505 5252.9 0
23065 4445.08 0
25625 3028.64 0
28185 5367.58 0
30745 7900.67 0
26 4622.74 0
2586 1768.55 0
5146 2691.57 0
7706 3346.06 0
10266 2980.82 0
12826 7646.32 0
15386 7232.76 0
17946 10191.4 0
20506 7327.88 0
23066 5913.23 0
25626 6818.14 0
28186 4309.66 0
30746 4332.8 0
27 4260.98 0
2587 5440.46 0
5147 2402.92 0
7707 2396.77 0
10267 5232.38 0
12827 9694.71 0
15387 11744.2 0
17947 14634.7 0
20507 4418.01 0
23067 5814.54 0
25627 5026.91 0
28187 7064.28 0
30747 2697.15 0
28 3761.52 0
2588 2800.42 0
5148 2691.57 0
7708 2623.36 0
10268 2175.05 0
12828 12572.7 0
15388 5054.58 0
17948 8956.93 0
20508 4822.83 0
23068 1691.91 0
25628 4907.52 0
28188 2007.45 0
30748 5333.31 0
29 3795.92 0
2589 1641.03 0
5149 2235.64 0
7709 2142.39 0
10269 2377.15 0
12829 10278.4 0
15389 14642.9 0
17949 7583.55 0
20509 5466.91 0
23069 4243.12 0
25629 5593.77 0
28189 4815.03 0
30749 4632.06 0
30 4039.93 0
2590 1912.33 0
5150 2705.63 0
7710 2771.95 0
10270 4986.57 0
12830 11407.4 0
15390 5448.06 0
17950 7583.55 0
20510 4156.76 0
23070 4883.72 0
25630 7866.73 0
28190 4432.23 0
30750 3421.6 0
31 2423.81 0
2591 2027.57 0
5151 3688.7 0
7711 4553.13 0
10271 2921.51 0
12831 13914.4 0
15391 10242.2 0
17951 7646.32 0
20511 5202.65 0
23071 4217.75 0
25631 5619.14 0
28191 3136.55 0
30751 6125.63 0
32 6495.93 0
2592 9133.69 0
5152 2754.92 0
7712 1606.8 0
10272 2534.52 0
12832 11450.5 0
15392 8818.33 0
17952 11094.6 0
20512 2671.78 0
23072 3455.54 0
25632 3701.69 0
28192 4920.67 0
30752 5797.08 0
33 2276.45 0
2593 6238.86 0
5153 2785.96 0
7713 5768.44 0
10273 2012.06 0
12833 10735.9 0
15393 6835.77 0
17953 7577.18 0
20513 4550.99 0
23073 9725.14 0
25633 2407.27 0
28193 5152.71 0
30753 5154.43 0
34 4062.78 0
2594 1962.75 0
5154 2375.55 0
7714 1597.9 0
10274 4971.57 0
12834 4936.62 0
15394 3602.73 0
17954 6269.61 0
20514 3557.36 0
23074 3948.27 0
25634 2497.11 0
28194 5171.24 0
30754 4428.28 0
35 3692.74 0
2595 1980.21 0
5155 2570.62 0
7715 2691.57 0
10275 3004.2 0
12835 4979.13 0
15395 6986.31 0
17955 11582.7 0
20515 9893.45 0
23075 5222.93 0
25635 4608.21 0
28195 2650.33 0
30755 6779.38 0
36 4606.42 0
2596 3093.22 0
5156 2738.12 0
7716 4632.66 0
10276 2191.85 0
12836 9601.13 0
15396 10803.4 0
17956 10801.5 0
20516 9358.66 0
23076 3541.24 0
25636 3446.98 0
28196 3676.32 0
30756 8080.92 0
37 2959.17 0
2597 2027.57 0
5157 4044.95 0
7717 2330.54 0
10277 2776.52 0
12837 9686.8 0
15397 9449.76 0
17957 6818.64 0
20517 5689.84 0
23077 4160.48 0
25637 4166.35 0
28197 6979.27 0
30757 5218.96 0
38 4860.23 0
2598 8604.61 0
5158 2530.11 0
7718 2310.68 0
10278 7041.21 0
12838 10576.6 0
15398 6835.77 0
17958 10576.6 0
20518 8506.57 0
23078 5865.95 0
25638 2891.41 0
28198 7310.75 0
30758 5797.08 0
39 1984.98 0
2599 7370.33 0
5159 2797.33 0
7719 1657.21 0
10279 17230.4 0
12839 6937.92 0
15399 11450.5 0
17959 7526.77 0
20519 2789.27 0
23079 4050.09 0
25639 3154.05 0
28199 3059.77 0
30759 2789.5 0
40 3795.92 0
2600 5239.56 0
5160 2376.04 0
7720 2487.6 0
10280 1996.94 0
12840 9694.71 0
15400 4557.39 0
17960 8809.76 0
20520 6007.01 0
23080 2279.42 0
25640 4662.9 0
28200 5022.81 0
30760 3660.07 0
41 3795.92 0
2601 1962.75 0
5161 3569.42 0
7721 2844.94 0
10281 3457.5 0
12841 11550.4 0
15401 8964.31 0
17961 10537 0
20521 4925.85 0
23081 6880.36 0
25641 4185.85 0
28201 1863.56 0
30761 6928.2 0
42 2659.58 0
2602 4788.18 0
5162 6941.84 0
7722 2460.57 0
10282 1335.57 0
12842 9206.47 0
15402 10803.4 0
17962 7408.14 0
20522 8112.87 0
23082 3181.63 0
25642 4185.85 0
28202 3280.91 0
30762 9961 0
43 3487.04 0
2603 11039.5 0
5163 2324.48 0
7723 2466.63 0
10283 2659.41 0
12843 7476.62 0
15403 6835.77 0
17963 10795.2 0
20523 9725.14 0
23083 3709.92 0
25643 3232.27 0
28203 2602.76 0
30763 3349.45 0
44 2317.37 0
2604 2124.21 0
5164 2320.32 0
7724 2640.49 0
10284 2130.02 0
12844 9686.8 0
15404 9376.08 0
17964 10525.2 0
20524 5279.57 0
23084 8103.97 0
25644 4946.37 0
28204 9641.42 0
30764 6533.23 0
45 4082.91 0
2605 7088.49 0
5165 2589.75 0
7725 1656.88 0
10285 5232.38 0
12845 14566.8 0
15405 7942.28 0
17965 4979.13 0
20525 6474.58 0
23085 2526.05 0
25645 5797.08 0
28205 7060.46 0
30765 10062.8 0
46 1799.96 0
2606 1912.33 0
5166 1336.54 0
7726 2572.1 0
10286 3186.65 0
12846 7694.43 0
15406 10933.4 0
17966 6091.34 0
20526 5834.61 0
23086 4602.06 0
25646 5618.48 0
28206 9638.74 0
30766 2497.44 0
47 3908.89 0
2607 9133.69 0
5167 2972.46 0
7727 2430.38 0
10287 1449.09 0
12847 7476.62 0
15407 10871.3 0
17967 10513.1 0
20527 4075.84 0
23087 2901.12 0
25647 5313.84 0
28207 3127.27 0
30767 5349.17 0
48 6143.96 0
2608 4493.45 0
5168 3406.82 0
7728 1512.89 0
10288 6132.42 0
12848 4884.55 0
15408 7646.32 0
17968 5055.45 0
20528 6927.94 0
23088 5720.96 0
25648 4506.39 0
28208 3336.59 0
30768 3937.8 0
49 2122.56 0
2609 8755.49 0
5169 4242.59 0
7729 2579.19 0
10289 3760.42 0
12849 6937.92 0
15409 9113.25 0
17969 7476.62 0
20529 3761.68 0
23089 10784.2 0
25649 12372.5 0
28209 5367.92 0
30769 4992.72 0
50 3761.52 0
2610 1767.68 0
5170 1572.2 0
7730 1751.46 0
10290 1901.34 0
12850 10801.5 0
15410 9464.3 0
17970 4979.13 0
20530 6018.51 0
23090 4915.27 0
25650 8104.3 0
28210 7043.65 0
30770 1598.66 0
51 2358.29 0
2611 3908.89 0
5171 2705.63 0
7731 2555.3 0
10291 2028.53 0
12851 4834.47 0
15411 10242.2 0
17971 10318.1 0
20531 1530.78 0
23091 3714.67 0
25651 5509.09 0
28211 4402.91 0
30771 6779.38 0
52 2959.17 0
2612 7707.52 0
5172 4048.53 0
7732 2384.94 0
10292 2223.93 0
12852 8366.69 0
15412 6091.34 0
17972 9472.86 0
20532 2395.29 0
23092 6567.5 0
25652 3680.06 0
28212 4228.35 0
30772 1480.04 0
53 3085.32 0
2613 4797.97 0
5173 2504.73 0
7733 1632.17 0
10293 1284.16 0
12853 11450.5 0
15413 6835.77 0
17973 8640.07 0
20533 9706.62 0
23093 4309.33 0
25653 4139.63 0
28213 4479.02 0
30773 1348.02 0
54 4408.34 0
2614 3254.35 0
5174 4621.34 0
7734 3064.31 0
10294 1395.54 0
12854 4960.66 0
15414 8717.18 0
17974 10576.6 0
20534 3582.73 0
23094 5251.82 0
25654 2488.87 0
28214 4038.14 0
30774 6686.79 0
55 3795.92 0
2615 2001.87 0
5175 2436.85 0
7735 1691.48 0
10295 1395.54 0
12855 4995.6 0
15415 5157.4 0
17975 9215.73 0
20535 3198 0
23095 6409.19 0
25655 6388.91 0
28215 5376.15 0
30775 2466.91 0
56 3992.36 0
2616 1615.99 0
5176 2772.06 0
7736 2623.69 0
10296 5232.38 0
12856 4885.54 0
15416 10200 0
17976 6269.61 0
20536 1433.03 0
23096 5090.36 0
25656 5246.77 0
28216 3561.44 0
30776 13818.2 0
57 2657.92 0
2617 2078.31 0
5177 4788.18 0
7737 4587.07 0
10297 5071.91 0
12857 6091.34 0
15417 5105.99 0
17977 7592.12 0
20537 3060.8 0
23097 4625.01 0
25657 5416.5 0
28217 6422.25 0
30777 5593.77 0
58 6486.02 0
2618 1581.38 0
5178 1572.53 0
7738 2445.42 0
10298 5054.78 0
12858 10795.2 0
15418 6269.61 0
17978 7560.38 0
20538 4383.36 0
23098 5653.41 0
25658 1838.52 0
28218 4392.44 0
30778 10738.3 0
59 2122.56 0
2619 9060.01 0
5179 1538.92 0
7739 1708.29 0
10299 5232.38 0
12859 4979.13 0
15419 8875.34 0
17979 8680.71 0
20539 12174.4 0
23099 5039.62 0
25659 6509.08 0
28219 10473.8 0
30779 6691.28 0
60 4062.78 0
2620 1700.34 0
5180 2330.87 0
7740 2435.68 0
10300 2862.53 0
12860 10318.1 0
15420 10200 0
17980 7592.12 0
20540 2514.57 0
23100 4202.98 0
25660 7008.05 0
28220 5228.82 0
30780 2824.67 0
61 1799.96 0
2621 1776.24 0
5181 2623.36 0
7741 2647.07 0
10301 1369.84 0
12861 9300.08 0
15421 14660 0
17981 7442.68 0
20541 5503.67 0
23101 4582.85 0
25661 5315.23 0
28221 13448.5 0
30781 3418.78 0
62 1971.93 0
2622 2095.45 0
5182 7776.46 0
7742 1538.59 0
10302 3322.41 0
12862 11399.7 0
15422 11008.1 0
17982 6486.82 0
20542 3416.79 0
23102 2925.68 0
25662 5044.85 0
28222 4627.3 0
30782 3352.48 0
63 3085.32 0
2623 2112.58 0
5183 2496.17 0
7743 3047.17 0
10303 1292.73 0
12863 6937.92 0
15423 10803.4 0
17983 11450.5 0
20543 1598.99 0
23103 6801.01 0
25663 3433.81 0
28223 4924.55 0
30783 4599.65 0
64 3761.52 0
2624 2103.69 0
5184 2521.87 0
7744 1623.27 0
10304 1301.3 0
12864 11458.5 0
15424 6161.91 0
17984 10795.2 0
20544 6843.84 0
23104 5306.99 0
25664 4007.96 0
28224 4226.32 0
30784 7681.47 0
65 2276.45 0
2625 1988.12 0
5185 1691.81 0
7745 4578.5 0
10305 2088.17 0
12865 7644.73 0
15425 9813.66 0
17985 9449.76 0
20545 1572.95 0
23105 3274.78 0
25665 4308.98 0
28225 4378.88 0
30785 5627.71 0
66 2716.91 0
2626 6741.58 0
5186 3322.13 0
7746 8684.54 0
10306 2334.31 0
12866 11582.7 0
15426 11474.7 0
17986 11390.3 0
20546 6427.34 0
23106 4135.1 0
25666 5047.24 0
28226 2404.19 0
30786 5441.03 0
67 4023.49 0
2627 4165.96 0
5187 1589.33 0
7747 2505.06 0
10307 2506.85 0
12867 4978.46 0
15427 9283.61 0
17987 10019.4 0
20547 6721.88 0
23107 4236.92 0
25667 4696.51 0
28227 5264.49 0
30787 6988.17 0
68 2716.91 0
2628 1784.81 0
5188 3500.4 0
7748 2681.47 0
10308 2930.08 0
12868 10795.2 0
15428 8717.18 0
17988 5148.17 0
20548 4517.24 0
23108 5645.18 0
25668 3178.72 0
28228 6843.84 0
30788 2833.24 0
69 4198.72 0
2629 9559.71 0
5189 2949.3 0
7749 2406.98 0
10309 2096.18 0
12869 9694.71 0
15429 14397.1 0
17989 7443.35 0
20549 2424.41 0
23109 4671.14 0
25669 3523.42 0
28229 2381.57 0
30789 1466.64 0
70 3085.32 0
2630 2914.96 0
5190 2606.55 0
7750 1615.04 0
10310 2181.42 0
12870 10685.1 0
15430 10576.6 0
17990 4979.13 0
20550 2387.05 0
23110 5240.06 0
25670 4508.48 0
28230 4455.32 0
30790 5627.71 0
71 3203.19 0
2631 1767.68 0
5191 1496.75 0
7751 2386.11 0
10311 1292.73 0
12871 10467.4 0
15431 4979.13 0
17991 7942.28 0
20551 2731.42 0
23111 9222.9 0
25671 4190.7 0
28231 2974.71 0
30791 5610.72 0
72 4960.02 0
2632 1988.45 0
5192 8410.04 0
7752 1665.45 0
10312 3526.04 0
12872 7527.36 0
15432 7527.36 0
17992 15931.9 0
20552 4144.38 0
23112 3659.74 0
25672 4886.11 0
28232 5825.6 0
30792 4485.36 0
73 3977.67 0
2633 9149.74 0
5193 2390.18 0
7753 2723.51 0
10313 5559.37 0
12873 10794.9 0
15433 6835.77 0
17993 11582.7 0
20553 7132.16 0
23113 5203.45 0
25673 4173.57 0
28233 2811.46 0
30793 4984.16 0
74 3977.67 0
2634 5166.38 0
5194 2422.14 0
7754 2317.9 0
10314 3040.13 0
12874 11246.5 0
15434 4979.13 0
17994 8877.64 0
20554 4294.52 0
23114 5653.41 0
25674 5706.65 0
28234 4613.08 0
30794 6864.39 0
75 5035.34 0
2635 6789.27 0
5195 2521.87 0
7755 3373.54 0
10315 3169.18 0
12875 7476.62 0
15435 11450.5 0
17995 5097.41 0
20555 3136.22 0
23115 5729.53 0
25675 7131.83 0
28235 3037.21 0
30795 6907.57 0
76 5387.43 0
2636 2483.74 0
5196 2798.88 0
7756 2638.5 0
10316 2088.5 0
12876 7694.43 0
15436 6269.61 0
17996 9541.37 0
20556 4802.04 0
23116 4364.11 0
25676 4311.32 0
28236 8376.15 0
30796 6970.7 0
77 4023.49 0
2637 1962.75 0
5197 3211.84 0
7757 2294.62 0
10317 2836.5 0
12877 10200 0
15437 14626.1 0
17997 5157.4 0
20557 4016.15 0
23117 5446.89 0
25677 5763.62 0
28237 5704.16 0
30797 4949.89 0
78 2838.04 0
2638 9046.95 0
5198 2468.8 0
7758 2461.71 0
10318 2081.62 0
12878 7646.32 0
15438 10795.2 0
17998 9472.86 0
20558 4514.97 0
23118 5585.86 0
25678 1407.66 0
28238 3582.73 0
30798 2984.36 0
79 2456.58 0
2639 2914.96 0
5199 2722.77 0
7759 4290.18 0
10319 1980.13 0
12879 6937.92 0
15439 6695.34 0
17999 10278.4 0
20559 3070.81 0
23119 4400.49 0
25679 2991.51 0
28239 5907.79 0
30799 8146.81 0
80 1984.98 0
2640 2027.57 0
5200 8354.31 0
7760 2396.77 0
10320 3172.9 0
12880 10576.6 0
15440 10124.6 0
18000 8718.81 0
20560 5585.86 0
23120 5593.77 0
25680 7338.41 0
28240 3565.93 0
30800 4117.97 0
81 6486.02 0
2641 2086.88 0
5201 1716.52 0
7761 2445.42 0
10321 2191.85 0
12881 11340.7 0
15441 11246.5 0
18001 9748.24 0
20561 9485.85 0
23121 6987.84 0
25681 5593.77 0
28241 2480.3 0
30801 1871.69 0
82 2428.71 0
2642 3835.2 0
5202 2873.11 0
7762 8266.78 0
10322 3339.54 0
12882 10191.4 0
15442 10735.9 0
18002 10693 0
20562 1416.22 0
23122 3709.92 0
25682 3042.59 0
28242 2614.89 0
30802 5503.34 0
83 1873.64 0
2643 1776.24 0
5203 1682.92 0
7763 1648.65 0
10323 3271.66 0
12883 9283.61 0
15443 10795.2 0
18003 10576.6 0
20563 13376.1 0
23123 5107.5 0
25683 4847.87 0
28243 7645.96 0
30803 10352.3 0
84 2505.66 0
2644 1962.75 0
5204 1512.89 0
7764 1471.04 0
10324 3407.09 0
12884 10542.4 0
15444 2628.21 0
18004 8818.33 0
20564 4375.3 0
23124 3001.47 0
25684 2016.01 0
28244 5060.27 0
30804 7089.33 0
85 3085.32 0
2645 1784.81 0
5205 4349.5 0
7765 4124.98 0
10325 2717.54 0
12885 10278.4 0
15445 10523.4 0
18005 6091.34 0
20565 5593.77 0
23125 9641.42 0
25685 9725.14 0
28245 4869.92 0
30805 3136.7 0
86 4960.02 0
2646 1776.24 0
5206 2538.67 0
7766 2163.33 0
10326 2937.98 0
12886 14363.1 0
15446 5552.87 0
18006 11458.5 0
20566 5724.11 0
23126 4332.8 0
25686 5739.64 0
28246 7089.33 0
30806 6558.61 0
87 6484.39 0
2647 1784.81 0
5207 2460.57 0
7767 8385.44 0
10327 2215.03 0
12887 6091.34 0
15447 9702.3 0
18007 7234.15 0
20567 2497.44 0
23127 6945.33 0
25687 3456.23 0
28247 1454.66 0
30807 1922.43 0
88 3761.52 0
2648 1980.21 0
5208 5258.33 0
7768 2310.68 0
10328 3356.68 0
12888 7646.32 0
15448 6625.76 0
18008 5326.76 0
20568 6733.13 0
23128 4370.31 0
25688 7183.89 0
28248 7943.17 0
30808 13818.2 0
89 2838.04 0
2649 2146.19 0
5209 3449.66 0
7769 3004.67 0
10329 3042.32 0
12889 11395.9 0
15449 6937.92 0
18009 5165.3 0
20569 5836.45 0
23129 4925.09 0
25689 5661.98 0
28249 5811.08 0
30809 5348.29 0
90 2431.97 0
2650 1581.38 0
5210 2797 0
7770 2822.37 0
10330 2147.15 0
12890 7476.62 0
15450 16370 0
18010 12288 0
20570 4139.96 0
23130 5933.16 0
25690 9901.69 0
28250 9827.96 0
30810 4857.68 0
91 2959.17 0
2651 6607.27 0
5211 3279.96 0
7771 2428.29 0
10331 2929.42 0
12891 10693 0
15451 10657.8 0
18011 5047.55 0
20571 6560.27 0
23131 4236.59 0
25691 3531.99 0
28251 3154.05 0
30811 5797.41 0
92 1426.65 0
2652 1767.68 0
5212 6760.52 0
7772 1725.09 0
10332 4926.92 0
12892 10200 0
15452 5379.27 0
18012 7442.68 0
20572 10037.4 0
23132 4781.52 0
25692 3204.1 0
28252 2818.46 0
30812 3328.02 0
93 1898.25 0
2653 2129.39 0
5213 4578.84 0
7773 3614.16 0
10333 3535.6 0
12893 9472.86 0
15453 6091.34 0
18013 5326.76 0
20573 3485.33 0
23133 5602.34 0
25693 3914.45 0
28253 7832.79 0
30813 4304.47 0
94 4860.23 0
2654 6631.87 0
5214 1682.92 0
7774 2814.46 0
10334 2130.02 0
12894 4721.03 0
15454 7694.43 0
18014 7629.18 0
20574 1565.05 0
23134 3397.05 0
25694 3922.9 0
28254 2806.4 0
30814 4706.66 0
95 3795.92 0
2655 1768.22 0
5215 2982.91 0
7775 4488.57 0
10335 3054.61 0
12895 6560.15 0
15455 11407.4 0
18015 5105.99 0
20575 5073.56 0
23135 3982.21 0
25695 5713.05 0
28255 3263.74 0
30815 4843.93 0
96 1873.64 0
2656 1962.75 0
5216 3849.5 0
7776 2436.85 0
10336 3212.35 0
12896 7087.46 0
15456 6337.16 0
18016 7442.68 0
20576 3196.56 0
23136 4326.46 0
25696 7612.02 0
28256 5359.35 0
30816 1373.39 0
97 3795.92 0
2657 9133.69 0
5217 1648.98 0
7777 1725.09 0
10337 2777.19 0
12897 6604.07 0
15457 10242.2 0
18017 6279.1 0
20577 3446.98 0
23137 1526.61 0
25697 5551.41 0
28257 5906.47 0
30817 6927.94 0
98 3795.92 0
2658 4239.64 0
5218 1190.92 0
7778 1751.13 0
10338 3224.31 0
12898 8638.87 0
15458 5706.47 0
18018 6568.48 0
20578 5205.07 0
23138 4228.35 0
25698 3018.6 0
28258 4706.66 0
30818 4822.7 0
99 2276.45 0
2659 1768.55 0
5219 9428.42 0
7779 1581.1 0
10339 2223.93 0
12899 5148.17 0
15459 8339.21 0
18019 5174.08 0
20579 4117.97 0
23139 6843.51 0
25699 5296.88 0
28259 5381.71 0
30819 6733.13 0
100 4185.54 0
2660 1988.45 0
5220 2339.11 0
7780 1716.52 0
10340 3218.4 0
12900 11458.5 0
15460 11399.7 0
18020 9291.83 0
20580 5418.33 0
23140 5107.5 0
25700 4883.72 0
28260 7004.64 0
30820 1395.02 0
101 4622.74 0
2661 1895.53 0
5221 4502.06 0
7781 10196.4 0
10341 3535.6 0
12901 10905.9 0
15461 10191.4 0
18021 4979.13 0
20581 3702.51 0
23141 4873.44 0
25701 5542.7 0
28261 7977.11 0
30821 3422.29 0
102 3610.89 0
2662 3126.83 0
5222 2928.55 0
7782 2545.58 0
10342 2122.44 0
12902 10525.2 0
15462 5157.4 0
18022 3308 0
20582 5124.3 0
23142 4270.86 0
25702 9562.29 0
28262 4663.23 0
30822 2908.22 0
103 2209.29 0
2663 6484.51 0
5223 3081.11 0
7783 1700.05 0
10343 2130.68 0
12903 5326.76 0
15463 9580.79 0
18023 16882.2 0
20583 2798.97 0
23143 4602.93 0
25703 6979.27 0
28263 3306.4 0
30823 5296.88 0
104 6926.48 0
2664 5158.1 0
5224 3059.28 0
7784 2764.25 0
10344 1903.69 0
12904 6014.57 0
15464 6996.57 0
18024 8638.2 0
20584 4445.08 0
23144 5231.83 0
25704 6610.54 0
28264 4493.2 0
30824 5542.7 0
105 6425.39 0
2665 1589.95 0
5225 1615.37 0
7785 3534.67 0
10345 2879 0
12905 9813.66 0
15465 11450.5 0
18025 9181.79 0
20585 10882.5 0
23145 4822.83 0
25705 4199.27 0
28265 5584.55 0
30825 3144.79 0
106 3835.2 0
2666 1784.81 0
5226 2402.92 0
7786 2496.5 0
10346 7705.98 0
12906 10984.5 0
15466 9876.28 0
18026 8809.76 0
20586 3625.57 0
23146 9258.21 0
25706 7013.53 0
28266 9757.36 0
30826 7144.14 0
107 2657.92 0
2667 9060.01 0
5227 2555.48 0
7787 3123.62 0
10347 1327 0
12907 10191.4 0
15467 14668.6 0
18027 7713.6 0
20587 5585.86 0
23147 3982.21 0
25707 10106.2 0
28267 5661.98 0
30827 2573.89 0
108 1518.68 0
2668 6080.07 0
5228 1546.83 0
7788 4306.99 0
10348 2115.74 0
12908 9283.61 0
15468 6978.95 0
18028 4851.27 0
20588 5645.18 0
23148 6882.69 0
25708 3863.97 0
28268 5630.53 0
30828 5039.62 0
109 4382.11 0
2669 1717.47 0
5229 1708.29 0
7789 4018.59 0
10349 6819.49 0
12909 5392.12 0
15469 7442.68 0
18029 9283.61 0
20589 6962.79 0
